category,title,context,group,url,contact
資助研究計畫,與中研院進行資助(合作/委託)研究,"研究計畫之撰寫係由合作廠商與中研院中研院研究員(或研究技師)協商決定。契約經費編項目需包含人事費（用人費、研究主持費、計畫參與人員之計畫執行費等）、業務費（設備使用費、材料費、印刷費、出席費、審查費、旅費等）、設備費（以不列設備費為原則，如列設備費，置之儀器設備將編列為中研院財產）、相關稅賦及其他衍生性政府規費與管理費（依中央研究院接受贊助、委託或合作研究計畫作業要點所定之比例編列）等5大項。
管理費依中研院接受贊助、委託或合作研究計畫作業要點規定，編列總經費的20%(即總經費為100時，管理費為20，其他4項經費總和為80)。",學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,與中研院進行資助(合作/委託)研究,研究計畫若有用到中研院技術，是否須先取得授權才能進行，須依合作狀況而定，詳細請洽中研院智財技轉處專案經理或資助計畫組組長。,學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,與中研院進行資助(合作/委託)研究,"原則上，合作研究成果全部歸屬中研院，廠商享有「非專屬/非商業用授權」、「優先授權之議約選擇權」或依「比例分配中研院研發成果授權收入利潤」。
若廠商提供智識貢獻【即「雙方執行研究計畫提供之科學技術」、「廠商提供與實際生產問題、應用瓶頸、商業化及市場需求狀況有關之資訊」、
「廠商於研發過程參與程度」】，則可將智財權與廠商共有。
若研究屬於為「公共政策目的執行公部門資助之研究計畫」、「為公益目的或達成頂尖科學研究，執行國際資助研究計畫」、「提供稀缺性之技術服務（不含核心設施）」、「提供規格化之檢測或實驗結果報告」、「利用既有技術產出客製化成果」等5類者，可將合作研究成果全部歸屬於廠商。",學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,與中研院進行資助(合作/委託)研究,研究計畫有變卦(提前結束、延後結束、經費不足、改變分析項目…等需修改計畫內容)時，請洽中研院智財技轉處專案經理或資助計畫組組長，以提供相關協助。,學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,與中研院進行資助(合作/委託)研究,若研究計畫結束後或計畫有變卦，有結餘款，原則上無法退款，若有疑義，請洽中研院智財技轉處專案經理或資助計畫組組長。,學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,與中研院進行資助(合作/委託)研究,"中研院繳交報告或成果給您時，確認品項無誤後，將簽收單簽署完成後，將簽收單寄回中研院(E-mail)。
有關發表問題，請依契約規定辦理。",學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,與中研院進行資助(合作/委託)研究,簽約後，如要對外公告或發新聞稿說明「我與中研院進行資助(合作/委託)研發」，請洽中研院智財技轉處專案經理或資助計畫組組長，以提供相關協助。,學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,材料移轉(移入中研院)MTA in,"簽約流程如下，自中研院智財技轉處取得所、中心函送之材料提供方的材料移轉契約、保證書及聯繫窗口資料後，約1~2週完成簽約程序；如遇契約需修正，則依修正狀況而定。必備資料為材料移轉契約、保證書與材料提供方之聯繫窗口資料。
所方函送供材料提供方之材料移轉契約、保證書及聯繫窗口資料予中研院智財技轉處->辦理契約審核->簽約",學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,材料移轉(移入中研院)MTA in,注意索取之材料在我國是否有使用及進口限制，及確認材料提供方能否同意中研院擁有材料衍生之著作權。,學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,材料移轉(移入中研院)MTA in,簽約過程中，創作人與提供材料之單位進行初步協商索取之材料與品項數目，後由智財處承辦同仁負責契約協商與簽約。,學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
資助研究計畫,材料移轉(移入中研院)MTA in,材料移轉契約簽完後，若要跟同一個對象再多要一個樣品，請聯絡前案中研院智財技轉處承辦人，以協助辦理契約增修或簽新約。,學術,,"陳弘章
2787-2556
sponsoring@gate.sinica.edu.t"
履約管理,研發成果權益收入分配,"研發成果權益收入分配依中研院科學技術研究發展成果歸屬及運用辦法第7條規定，研發成果之全體創作人至多可分配權益收入之40%，至於各創作人分配數，則依創作人簽署之「權益收入分配同意書」所訂分配比例進行計算。
請務必於「簽約前」，由創作人所屬單位函送「權益收入分配同意書」予中研院，若未提供「權益收入分配同意書」者，中研院將俟提供後始進行分配。",學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
履約管理,創作人放棄權益收入分配,創作人放棄權益收入分配可於「中央研究院研發成果揭露表」之歸屬本人之權益收入分配欄位，選擇全部或部分放棄，或另填具「權益收入放棄聲明書」，並由創作人代表或其所屬單位發函予院本，放棄之權益收入將歸中研院所有。,學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
履約管理,中研院交付義務,中研院交付義務將請創作人代表或計畫主持人將擬交付資料交予智財技轉處(簽約承辦經理)，由本處協助轉交，並同步請收受方填覆交付清單，以確保交付完成。,學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
履約管理,契約修改及終止,契約修改及終止須請資助方(廠商)正式來函，並敘明目的(修約或終止)、理由及預計生效日期，俾利中研院啟動後續商談作業，以釐清相關權利義務。,學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
履約管理,簽約對象付款,"簽約對象付款原則上，請簽約對象逕依契約約定各項(期)費用及付款期限，以匯款方式全額支付，不得扣除手續費或其他各種費用，並於匯款後通知中研院，中研院不負通知或提醒義務。
中研院匯款帳戶資料如下：
匯款銀行：臺灣土地銀行南港分行
戶名：中央研究院科學研究基金401專戶
匯款代號：004056030625",學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
履約管理,簽約對象付款,"簽約對象付款若公司因付款作業需要，應至少於預計取得資料日前3週提供廠商新增資料申請書或廠商基本資料建檔申請書等公司付款所需文件，俾利中研院辦理相關內部簽核程序須，惟仍請貴公司自行評估完成匯款作業之期程，即早提出申請，避免衍生延遲履約之情事。
中研院為國家學術研究機關，並無身分證影本或營利事業登記證影本等身分證明文件，惟可提供統一編號編配通知書。",學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
履約管理,簽約對象付款,簽約對象付款原則上，中研院皆收迄款項後再開立領據，若公司因付款作業需要，需由中研院預開領據，應至少於預計取得領據日前3週發文通知中研院，俾利辦理開立程序，惟仍請公司自行評估完成匯款作業之期程，即早提出申請，避免衍生延遲履約之情事。,學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
履約管理,資助研究計畫修改及終止契約,資助研究計畫修改及終止契約廠商(簽約對象)請正式來函並敘明目的(修約或終止)、理由及預計生效日期，俾利中研院啟動後續商談作業，以釐清相關權利義務。,學術,,"盧呈豪
2787-2520
ipttcpmg@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"科學技術基本法第六條第三項前二項研究發展成果及其收入之歸屬及運用，應依公平及效益原則，參酌資本與勞務之比例及貢獻，科學技術研究發展成果之性質、運用潛力、社會公益、國家安全及對市場之影響，就其目的、要件、期限、範圍、全部或一部之比例、登記、管理、收益分配、迴避及其相關資訊之揭露、資助機關介入授權第三人實施或收歸國有及相關程序等事項之辦法，由行政院統籌規劃訂定；各主管機關並得訂定相關法規命令施行之。 
科學技術基本法第十三條第四項第一項研究發展成果及其收入，除應撥入國家科學技術發展基金保管運用部分外，歸屬於中央研究院部分，得循附屬單位預算方式撥入前項之科學研究基金。
中央研究院科學技術研究發展成果歸屬及運用辦法 第 1 條 為有效管理中央研究院（以下簡稱中研院）依法編列科學技術研究發展預算所進行之科學技術研究發展，而歸屬於中研院之智慧財產權及成果所得，依科學技術基本法第六條第三項及參酌第十三條第四項規定，訂定本辦法。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第 2 條 中央研究院科學技術研究發展成果歸屬及運用辦法所稱研發成果，指中研院人員因職務所產生之知識、技術、著作、在院內製成之產品、積體電路布局、電腦軟體、商業機密、專業知識及其他技術資料，與因而取得之國內外專利權、中研院出版品、其他智慧財產權及所有衍生之權利。
研發成果之管理及運用，指與研發成果權利有關之協商、諮詢、審查、申請、收益、利用、技術移轉、使用授權、委任、信託、訴訟諮商、維護及其他相關事宜。
第一項中研院出版品之管理及運用要點，另定之。但積體電路布局、電腦軟體及其手冊、說明等衍生著作依本辦法規定辦理。
中研院受贈或代管之智慧財產權，適用本辦法之規定。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第 3 條 中研院應設研究發展成果管理委員會（以下簡稱研管會），由院長聘請院內外人員組成，襄助院長監督中研院研發成果之管理及運用。
下列事項應經研管會審議：
一、 中研院以專屬方式對臺灣以外地區之對象技術移轉。
二、 中研院無償技術移轉。
三、 中研院智慧財產權拋棄或讓與之處分。
四、 中研院受讓智慧財產權之決定。
五、中研院商標申請及商標商業授權知決定。
中研院以專屬方式對臺灣地區之對象技術移轉，由研管會召集人指派二名委員審查合約內容。
研管會對於違反本辦法規定之情事，得進行必要之調查，並於調查完成後，提請有關單位為必要之處置。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,第 3-1 條 中研院科技移轉之利益衝突揭露事項由利益衝突管理委員會（以下簡稱利管會）審議。應揭露利益及揭露方式由利管會另定之。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第 4 條 研管會之運作規定如下：
一、 研管會置委員（含召集人）七至十五人，任期二年，中研院智財技轉處處長為當然委員，當然委員卸任處長職務時，其委員身分由繼任人選續任之。委員期滿得連任，任期內如有出缺者，其繼任人選任期至原任期屆滿之日止。
二、委員均為無給職。但院外委員得酌支審查費。
三、 研管會置召集人，由院長指定副院長一人擔任，負責召集會議並為主席。召集人因故不能召集或出席者，得指定委員代理之。
四、 研管會委員不得代理。委員對其有利害關係之案件，應行迴避。
五、 研管會之決議，應有過半數委員出席，經出席委員過半數同意行之，或得由召集人會知各委員，並經徵得過半數委員同意行之。
六、 召集人於例行性技術移轉案件作成決定之前，得指派委員一至二人協助提供意見。
七、 研管會之行政業務，由智財技轉處統籌辦理。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第 5 條 由中研院編列預算，補助、委辦或出資進行之研究工作，除法律另有規定或契約另有約定者外，所產生之研發成果，歸屬於中研院。
中研院人員非於前項情形下進行研究工作，過程中亦未使用中研院資源（場地、設備或經驗等），所產生之研發成果，除法律另有規定或契約另有約定者外，歸屬於該發明人、新型創作人、設計人或著作人（以下簡稱創作人）。
中研院人員進行前項情形之研究工作，過程中擬使用中研院資源，應報請所屬單位同意，並與中研院訂立契約，約定研發成果所有權歸屬及權益收入分配。歸屬於中研院之研發成果適用本辦法之規定。
就本條規定有疑義者，得經創作人或所屬單位主管，報請研管會認定。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第6條 創作人應自?或經由所屬單位報請智財技轉處處?與其研發成果有關之各項事宜。
中研院評估該研發成果之?用價值、讓與可能性或其他商品化可能性、經費負擔等因素後，決定提出智慧財產權申請之案件，應以中研院為申請人，所需各項費用，由中研院負擔為原則。但在有權?收入時，由創作人所屬單位及創作人所屬實驗室，依第七條第四項相關規定共同負擔費用。
中研院經前項評估後決定?提出智慧財產權申請之案件，得同意創作人以中研院名義代為提出申請，並依下列方式辦理後續程序：
一、創作人應負擔申請所需各項費用及取得權?後之維護費用，並於第三人有意洽談技術之移轉或使用之授權時，即時通知中研院。
二、智慧財產權申請獲准時，創作人應即時通知中研院，由智財技轉處確認其權利範圍與依第一項申報之研發成果揭露範圍是否一致，並就其市場價值及應用潛力為評估後，提送研管會審議。研管會應依其市場價值、應用潛力及效益決議是否補償或分擔創作人支出費用，並決定授權推廣事務及權益收入分配比例等相關事項。
三、中研院於有權益收入並辦理分配時，除依第七條第一項提撥分配予國庫或資助機關之部分外，其餘收入之分配比例應按前款研管會決議辦理。
歸屬中研院之智慧財產權，依法應繳納?費或維持費者，於繳費五?後未實施移轉或授權，中研院?酌創作人或其所屬單位意?，得為下?之處置：
一、繼續或終止繳納?費或維持費。
二、將權?以有償或無償方式讓與創作人或第三人。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第 7 條 屬於中研院研發成果之權益收入，應以扣除必要之衍生費用後之淨收入，提撥分配百分之二十予國庫或資助機關。
除前項提撥分配外，創作人、創作人所屬單位或實驗室同意參與並受領權益收入分配者，得依下列方式為之：
一、 依創作人意願，至多分配淨收入之百分之四十。
二、 依創作人所屬單位及實驗室意願，至多各分配淨收入之百分之十。但因應國家生技研究園區及南部院區發展政策，並經中研院同意者，不在此限。
中研院研發成果之權益收入依前二項提撥分配後所餘者歸屬於中研院。
前三項所稱權益收入，包括授權金、權利金、價金、股權、材料移轉收入或其他權益；衍生費用之項目（不含專利申請及維護費，主要如匯兌費用），由智財技轉處簽報院長核定。專利申請及維護費用，由中研院負擔百分之五十，創作人所屬單位及實驗室各負擔百分之二十五。但所屬單位及實驗室之負擔以依第二項提撥分配後剩餘者為限。
創作人所屬實驗室之權益收入，於提撥分配時，如創作人已未任職於中研院，該收入應分配予管轄該實驗室之單位。
創作人之權益收入得分配予其相關研究團隊；研究團隊之名單由創作人指定之。
第一項所定權益收入以外之權利或利益者，歸屬於中研院。
於第五條第二項規定之情形，研發成果權益收入依法律規定或契約約定屬於中研院者，準用第一項分配規定。
參與政府補助研究計畫之研發成果，依該補助計畫相關規定之建議，創作人、創作人所屬單位、實驗室及中研院得不依第二項及第三項規定辦理權益分配。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第8條 中研院管?之研發成果，得對其他政府機關（構）、廠商、其他團體或個人為技術之移轉或使用之授權，但以有償、非專屬及我國管轄區域內優先為原則。
以無償或對我國管轄區域外之對象為技術之移轉或使用之授權者，應在促進科技發展、社會?祉、國家??，確保研發成果及其智慧財產權之商品化，維護國家安全，遵守國際承?，且?違反公平原則下，以書面?約就其用途、授權地區、授權期間、再授權、再移轉或其他事項為適當之限制，並應符合下列要件：
一、無償使用：學術研究、教育或公益用途。
二、授權國外對象，應符合下列要件：
(一)研發成果非屬經依法認定之國家核心關鍵技術。
(二)授權國外對象對國家安全、國內產業競爭力、國內技術與經濟發展無顯著負面影響，或雖有負面影響但更有利於國家整體發展。
三、專屬授權國外對象，並應符合下列要件之一：
(一)國內無具承接意願之對象。
(二)國內無具承接能力之對象。
第一項所稱有償，其方式包括以授權?、權??、價?、股權、交互授權、技術合作或其他業界通用方式，作為成果讓與或授權之對價。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第9條 院外個人、機構、學校或政府機關（構），於不妨害中研院學術研究發展及應取得之權益前提下，為發展特定研究成果，得提供研究經費、技術、材料、設備、人員或智慧財產，資助中研院人員進行研究計畫，中研院人員應報經中研院核可，並由中研院簽訂契約。
前項資助研究計畫產出之研發成果，除有下列情形之一者外，應全部歸屬中研院：
一、資助來源對該成果具實質智識貢獻，應依貢獻比例與中研院共有。
二、計畫為公共政策目的協助公部門研究、基於公益目的或追求頂尖科學研究之國際研究計畫、執行規格化之檢測或實驗、提供缺稀性之技術服務或利用既有技術為資助來源產出客製化成果，研發成果得約定歸屬資助來源或共同參與國際資助研究計畫之第三方所有。
本條所稱之資助研究計畫，不包括中研院接受我國其他政府機關（構）編列補助預算進行之研究計畫。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,"第10條 中研院所屬單位得接受其他自然人、法人、團體或其他政府機關（以下簡稱贊助單位）捐贈研究經費或儀器設備。所捐贈之研究經費或儀器設備，屬於受贈單位。
受贈單位在?影響其研究需要之範圍內，得准許捐贈單位使用中研院研究室、實驗室、圖書、儀器設備及其他輔助工具；所產生之維護及其他使用費用，由捐贈單位負擔。
捐贈研究所產生之研發成果歸屬於中研院者，其研發成果之管理及運用，包含權益收入分配等事項，準用本辦法之規定。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,第11條 中研院人員接受我國其他政府機關(構)編列補助預算進行之研究計畫，其研發成果之歸屬、管理及運用，依該政府機關(構)之規定辦理。其未規定者，準用本辦法之規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院科學技術研究發展成果歸屬及運用辦法,第12條 中央研究院科學技術研究發展成果歸屬及運用辦法自發布日施行。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行研發成果使用授權應注意事項,第一點、 中央研究院（以下簡稱中研院）於執行研發成果使用授權時，為以有效之作業程序，提升研發成果之運用，特訂定本注意事項。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行研發成果使用授權應注意事項,"第二點、 中研院智財技轉處（以下簡稱智財處）承辦技轉人員執行非專屬授權時，依以下程序辦理：
(一) 備妥行銷摘要表，於智財處網頁進行徵求被授權對象公告。
(二) 與創作人得透過下列方式，接洽有意承接授權對象：
1. 於智財處網頁公告。
2. 於發表會公告。
3. 刊登於學術期刊、報紙。
4. 其他可週知於大眾之方式。
(三) 依實際狀況與需求，中研院得與有意承接授權對象簽署保密契約或材料移轉契約；並於第一次與有意承接授權對象接洽後一週內，填寫「商談摘要表」，經智財處處長核定後存查。
(四) 於協商授權條件時，要求有意承接授權對象提供法定設立證明文件。
(五) 簽請智財處處長核定非專屬授權條件。
(六) 檢附有意承接授權對象之法定設立證明文件，併同非專屬授權契約，簽請中研院核定。
(七) 依核定結果辦理簽約用印及後續請款作業。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行研發成果使用授權應注意事項,"第三點、 智財處承辦技轉人員對國內業者執行專屬授權時，依以下程序辦理：
(一) 備妥行銷摘要表，於智財處網頁進行徵求被授權對象公告。
(二) 與創作人得透過下列方式，接洽有意承接授權對象：
1. 於智財處網頁公告。
2. 於發表會公告。
3. 刊登於學術期刊、報紙。
4. 其他可週知於大眾之方式。
(三) 依實際狀況與需求，中研院得與有意承接授權對象簽署保密契約或材料移轉契約；並於第一次與有意承接授權對象接洽後一週內，填寫「商談摘要表」，經智財處處長核定後存查。
(四) 於有意承接授權對象提出專屬授權請求時，技轉人員進行徵求專屬授權公告，公告期間以至少1週為原則。
(五) 於協商授權條件時，要求有意承接授權對象提供法定設立證明文件及開發計畫。
(六) 並由研究發展成果管理委員會（以下簡稱研管會）召集人指派二名委員審查契約內容。
(七) 簽請智財處處長核定授權條件。
(八) 檢附法定設立證明文件、授權條件說明、開發計畫，併同專屬授權契約，簽請中研院核定。
(九) 依核定結果辦理簽約用印及後續請款作業。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行研發成果使用授權應注意事項,"第四點、 智財處承辦技轉人員對國外業者執行專屬授權時，依以下程序辦理：
(一) 備妥行銷摘要表，於智財處網頁進行徵求被授權對象公告。
(二) 與創作人得透過下列方式，接洽有意承接授權對象：
1.於智財處網頁公告。
2.於發表會公告。
3.刊登於學術期刊、報紙。
4.其他可週知於大眾之方式。
(三) 依實際狀況與需求，中研院得與有意承接授權對象簽署保密契約或材料移轉契約；並於第一次與有意承接授權對象接洽後一週內，填寫「商談摘要表」，經智財處處長核定後存查。
(四) 於有意承接授權對象提出專屬授權請求時，技轉人員進行徵求專屬授權公告，公告期間以至少1週為原則。
(五) 於協商授權條件時，要求有意承接授權對象提供法定設立證明文件及開發計畫。
(六) 並由研管會召集人指派一至二名委員審查契約內容。
(七) 簽請智財處處長核定授權條件。
(八) 檢附法定設立證明文件、授權條件說明、開發計畫，併同專屬授權契約，送交研管會審議。
(九) 研管會審議通過後，技轉人員簽請中研院核定。
(十) 依核定結果辦理簽約用印及後續請款作業。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行研發成果使用授權應注意事項,"第五點、中央研究院執行研發成果使用授權應注意事項所稱法定設立證明文件為公司設立登記核准函影本、法人登記證或其他可茲證明之文件等。
若為政府機關或公立學校者，則不需提供設立證明文件。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行研發成果使用授權應注意事項,"第六點、 創作人接獲有意承接授權對象洽談研發成果授權時，應盡速通知技轉人員協助各項事宜。
技轉人員於接獲創作人通知應立即錄案，並得提供相關程序及文件予創作人參考，後續授權程序依中央研究院執行研發成果使用授權應注意事項第二點至第四點之規定辦理。
創作人得參與研發成果之推廣、洽談。但應迴避其研發成果管理或運用案件之審核或決議。
創作人應簽署授權契約，如創作人為二人以上，由創作人代表簽署，創作人代表之認定適用中研院專利申請及維護作業要點相關規定。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院執行研發成果使用授權應注意事項,第七點、 中央研究院執行研發成果使用授權應注意事項經研管會會議通過，並經院長核定後實施，修正時亦同。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,第一點、中研院為辦理研究人員借調營利事業，落實科學技術基本法第十七條充分運用科學技術人力之規定，訂定中央研究院研究人員借調營利事業作業須知。中央研究院研究人員借調營利事業作業須知未規定者，適用其他法令規定。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,"第二點、 中央研究院研究人員借調營利事業作業須知實施之對象及範圍：
(一) 向中研院申請借調之營利事業，以與中研院簽訂合作研究計畫契約、技術授權契約者為限，且借調期間應於前開契約有效期間內。
(二) 借調人員係指在中研院專任之長聘副研究員以上研究人員，以全部時間至營利事業擔任特定職務或工作者。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,"第三點、 借調營利事業之期限：
(一) 以一年為限，屆期仍有需要者，得申請延長一年，於中研院任職期間累計不得超過三年。
(二) 借調人員之年資依現行法令計算；並依其本職原聘期辦理續聘、升等程序。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,"第四點、 借調營利事業之程序：
(一) 營利事業應檢具詳盡之計畫書，向借調人員所屬單位提出申請。
(二) 前款申請經所屬單位所務會議或中心業務會議通過後，移送中研院利益衝突管理委員會審議無利益衝突情事，並經中研院核定後，始得借調。依前點第一款規定申請延長者，亦同。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,第五點、 借調人員應予留職停薪，並在借調機構支薪。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,第六點、 借調人員如係兼任行政主管職人員，應先辦理免兼後再行外調。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,第七點、 中研院應與營利事業另訂借調契約並以中央研究院研究人員借調營利事業作業須知第四點中研院核准之計畫書作為契約附件，契約應約定借調人員於借調期間之研發成果歸屬及權益收入分配比例，歸屬於中研院之智慧財產權及成果所得依中研院科學技術研究發展成果歸屬及運用辦法之規定辦理。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,"第八點、 借調人員應以擔任科技研發指導及執行研究計畫工作為限。但情形特殊者，得專案報請院方核准經營商業。
借調人員於借調期間因事實證明違反前項規定者，中研院應即終止借調，通知被借調人員歸建。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院研究人員借調營利事業作業須知,"第九點、借調人員於借調期間?得申請院內、外研究計畫，亦不得接受院外補助、委託及合作研究計畫。但研究計畫擬於借調期間結束後執?者，?在此限。
借調人員於借調前已申請通過或執行中之計畫，除經中研院指定部分或全部開始或繼續執行者外，依下列原則辦理：
（一） 中研院內個人型研究計畫，應暫停執行。借調人員於歸建後，經中研院同意者，始得繼續執行計畫。
（二） 前款以外之中研院內其他類別研究計畫，如有擔任計畫主持人者，應變更計畫主持人。
（三） 中研院外補助、委託及合作研究計畫，如有擔任計畫主持人者，應辦理計畫終止、暫停執行或變更計畫主持人；借調人員可擇一辦理審核。
第二項各款所列事項，借調人員應於借調前一個月備齊相關文件函請中研院審核，並依中研院核定事項辦理。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院智慧財產權及成果所得收入支出管理要點,一、 中央研究院（以下簡稱中研院）為增進科學技術研究發展所需支出、有效管理智慧財產權及成果所得，特依中央研究院科學研究基金收支保管及運用辦法第四條第一項第一款中央研究院科學研究基金之用途為增進科學技術研究發展所需支出之規定，訂定中央研究院智慧財產權及成果所得收入支出管理要點。,學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
智財法規,中央研究院智慧財產權及成果所得收入支出管理要點,"二、 中央研究院智慧財產權及成果所得收入支出管理要點名詞定義如下：
(一) 收入：係指依中央研究院科學技術研究發展成果歸屬及運用辦法（以下簡稱科研辦法）之規定，及中研院接受各機關補助、委託或出資，所得之研發成果權益收入。
(二) 技轉授權：係指科研辦法第二條第二項規定之研發成果之管理及運用。",學術,https://iptt.sinica.edu.tw/pages/1292,"中研院智財處
2787-2554
ip@gate.sinica.edu.tw"
