index,category,title,question,group,url,contact,answer
55,Shared services for the whole hospital - Internet information,Email service,"ah? In order to ensure the security of the account, the password setting should be...ah? At least letters,",information,https://its.sinica.edu.tw/posts/117176,Information Service Desk 02-2789-8855,"ah? In order to ensure the security of the account, the password setting should be...ah? At least 8 letters, numbers or other punctuation marks, uppercase and lowercase letters are considered different symbols, and contain at least one letter and number."
56,Shared services for the whole hospital - Internet information,Email service,"ah? It’s strange, why can Academia Sinica’s email service be so complicated? Do you need to use so many software and settings? Can't it be simpler? For example, would it be better to just use Gmail or Outlook? Or are there any advantages or benefits that I'm not aware of? Come and ask me!",information,https://its.sinica.edu.tw/posts/117185,Information Service Desk 02-2789-8855,"OK! Let me help you explain! The main reason why Academia Sinica's email service is so complex is that it is a multi-credential authentication mechanism that requires multiple levels to confirm the user's identity and authorization. This includes SSO (Single Sign On), SMTP (Simple Mail Transfer Protocol), SMTP with TLS (Secure Mail Transfer Protocol with TLS), POP (Post Office Protocol), IMAP (Internet Message Access Protocol)"
57,Shared services for the whole hospital - Internet information,Email service,"Ah! That's great! (Interested tone) Then, I can check the contents of the quarantine notification letter (laughing excitedly)? (?)",information,https://its.sinica.edu.tw/posts/117203,Information Service Desk 02-2789-8855,"Um! First, please check your email inbox. Have you received a quarantine notification letter? If you didn’t receive it, then you don’t have to worry! (Calm tone) If you receive it, then you can check the content of the quarantine notification letter! (serious tone)

Just ask! That's great! (Interested tone) Then, I can check the contents of the quarantine notification letter (laughing excitedly)? (?)"
58,Shared services for the whole hospital - Internet information,Email service,"oh! So, if I want to enable email services, what do I do? Which two two-step verification mechanisms should I set up? Which device do I need to unset before I can register a new one? Which website should I refer to for more detailed information on how to set it up? (confused expression)",information,https://its.sinica.edu.tw/posts/117218,Information Service Desk 02-2789-8855,"oh! OK! If you want to enable email service, you must first deactivate the settings on the old device and then register the new device. To set up the two two-step verification mechanisms, you can refer to the https://its.sinica.edu.tw/posts/117218 website. (smiling emoticon)"
59,Shared services for the whole hospital - Internet information,Email service,"oh! So, if I suddenly receive a ""login successful"" notification when using Academia Sinica's email service, could it be that Academia Sinica's system has logged my account in? ! (puzzled expression)",information,https://its.sinica.edu.tw/posts/117228,Information Service Desk 02-2789-8855,"No, if you receive a successful login notification, it does not mean that you have successfully logged in to Academia Sinica's email service. Academia Sinica's email service has an automatic defense function. If the same IP address fails to log in continuously, the system will automatically block the login from that address for a period of time to protect account security. Therefore, if you receive a successful login notification, it does not mean that the account has been successfully logged in.

Example: If you receive a successful login notification, please confirm again whether the account password is correct and check whether there are any abnormal login records."
60,Shared services for the whole hospital - Internet information,Email service,"ah? ! If I receive a ""login failed"" notification, is it really me who has recently logged in to my mailbox with that account? (puzzled expression)",information,https://its.sinica.edu.tw/posts/117228,Information Service Desk 02-2789-8855,"If you receive a ""login failed"" notification, it does not mean that you have recently logged into your mailbox. Because the system will automatically block repeated login addresses for a period of time, even if you have logged into your mailbox before, you will not receive a successful login notification. So, if you receive a login failure notification, it means you have not recently logged into your mailbox."
61,Shared services for the whole hospital - Internet information,Email service,Well...if I try it multiple times in a row on the same IP address,information,https://its.sinica.edu.tw/posts/117228,Information Service Desk 02-2789-8855,"If you try to log in from the same IP address multiple times in a row, the system will automatically block the login address for a period of time to prevent the login attempt."
62,Shared services for the whole hospital - library information,Document delivery service,"oh! So, if I want to borrow or copy documents from a foreign library that are not collected by domestic libraries, can I apply for the ""Document Delivery Service"" from the Information Office? The annual limit for this service is 250,000 yuan, which is paid by the Information Service Office. But if the limit is exceeded, we will have to bear the relevant expenses ourselves? How do I apply and learn the detailed procedures? You can refer to the website https://its.sinica.edu.tw/pages/1694 for more information",information,https://its.sinica.edu.tw/pages/1694,Information Service Desk 02-2789-8855,"oh! Yes, according to the text description, if you want to borrow or copy documents from foreign libraries that are not collected by domestic libraries, you can apply for the ""Document Delivery Service"" from the Information Office. The annual quota for this service is 250,000 yuan, which is paid by the Information Service Office. However, if the quota is exceeded, the applicant shall bear the relevant expenses. To apply and learn detailed procedures, please refer to the website https://its.sinica.edu.tw/pages/1694."
63,Shared services for the whole hospital - library information,Library Service Portal,"OK, here are some questions that end with a question mark:",information,https://its.sinica.edu.tw/pages/1695,Information Service Desk 02-2789-8855,"Sure, here are some answers in a conversational tone:

Q: What are some of the services provided by the Library of the Institute of Medicine?
A: According to the Library's website, some of the services provided by the Library of the Institute of Medicine include the latest news, library guides, catalog searches, other library searches, online databases, Open Access, electronic journals, document delivery services, special collections, internet resources, and staff exchange. Users can easily"
64,Shared services for the whole hospital - library information,Library Service Portal,Can you find the latest news and updates on the library's website? ???,information,https://its.sinica.edu.tw/pages/1695,Information Service Desk 02-2789-8855,Of course! The Library of the Academia Sinica's website provides the latest news and updates on its services and resources. You can find the latest news and updates by visiting the Library's website.
65,Shared services for the whole hospital - library information,Library Service Portal,How can you navigate the library's collections and resources? ???,information,https://its.sinica.edu.tw/pages/1695,Information Service Desk 02-2789-8855,"Hello! 

You can navigate the library's collections and resources by using the following ways:

1. Library Catalog: You can search for books, journals, and other library materials through the library catalog.
2. Online Database: You can access various online databases through the library's website.
3. Open Access Resources: You can find open access resources, including e-books, journals, and other digital materials, through the library's open access"
66,Shared services for the whole hospital - library information,Library Service Portal,Can you access other libraries' collections through the library's website? ???,information,https://its.sinica.edu.tw/pages/1695,Information Service Desk 02-2789-8855,"Of course! Our library provides numerous services and resources, including the latest library news, library tours, catalog searches, other library directories, online databases, Open Access, electronic journals, document delivery services, special collections, internet resources, and staff exchange. Through these services, users can easily search for books, journals, and online resources, and obtain information about the library's opening hours and contact details. Moreover, users can obtain lists of academic research institutes, online bookst"
67,Shared services for the whole hospital - library information,Library Service Portal,Are there any online databases available through the library? ???,information,https://its.sinica.edu.tw/pages/1695,Information Service Desk 02-2789-8855,"Yes, there are several online databases available through the library. These include:

* Library Catalog: This database contains information on books, journals, and other library resources.
* Online Databases: This database provides access to various databases and indexes.
* Open Access: This database contains open-access resources, including journals, books, and other publications.
* Electronic Journals: This database contains electronic versions of journals.
* Citation Index:"
68,Shared services for the whole hospital - library information,Library Service Portal,How can you access Open Access resources on the library',information,https://its.sinica.edu.tw/pages/1695,Information Service Desk 02-2789-8855,"OK! According to the information provided by the Academia Sinica Library portal, we can obtain Open Access data through online databases, Open Access, electronic journals and other resources. In addition, resources such as the directory of academic research institutions, online bookstores, citation formats, and English academic writing guidelines can also be obtained from the Internet as a reference when querying and using Open Access materials."
69,Administrative dedicated services-Administrative information services,Administrative business computerized system,"oh! Well, everyone should have seen the homepage of Academia Sinica! (confused expression) Do you know? In fact, the Information Service Office has been promoting a computerized system for administrative business (expression of surprise), which is to develop a dedicated or integrated information system (expression of excitement) to help administrative work get twice the result with half the effort (expression of admiration)!",information,https://its.sinica.edu.tw/posts/117248,Information Service Desk 02-2789-8855,"oh! Hello everyone! In fact, the Information Service Office has been implementing a computerized system for administrative business (serious expression) and developing dedicated or integrated information systems (serious expression) to help promote the efficiency and maintenance of administrative work (serious expression)! Academia Sinica colleagues can access the administrative services (http://sso.sinica.edu.tw/) through the Academia Sinica homepage (https://www.sinica.edu.tw) and use the relevant administrative systems (serious expression)!"
70,Administrative dedicated services-Administrative information services,Administrative business computerized system,"Ah (puzzled expression), do you know? In order to meet the needs of administrative business (confirmation expression), the Information Service Office (confidence expression) has been",information,https://its.sinica.edu.tw/posts/117248,Information Service Desk 02-2789-8855,"Well (puzzled expression), ah, do you know? In order to meet the needs of administrative business (confirmation expression), the Information Service Office (confidence expression) has been developing a dedicated or integrated information system (question expression), so that Academia Sinica colleagues can log in to the system through the in-house administrative service (confirmation expression) and use Related administrative business (confirmation expression)."
71,Administrative dedicated services-Administrative information services,Important information email service,"oh! So, if I want to send an important email to all colleagues in the hospital, when should I apply? Should I apply 3 working days or 5 working days before shipment? What can I do to ensure that the mail can be sent to every colleague smoothly?",information,https://its.sinica.edu.tw/pages/1701,Information Service Desk 02-2789-8855,"oh! If you want to send an important email to all colleagues in the hospital, please follow the steps below:
First, please download the ""Bulk Messaging Service Application Form"" and fill in the relevant information.
Next, please ask the unit supervisor for approval before submitting it to the information service desk for processing.
For detailed instructions, please refer to https://its.sinica.edu.tw/posts/117249.

Tone: Please note! Don't use slang"
72,Administrative dedicated services-Administrative information services,Headquarters PC,"oh! So, if colleagues at the Academia Sinica headquarters want to apply for personal computer software, hardware and peripheral equipment suitable for business needs, can they apply to the Information Service Office? What application form do they need to fill out, and which supervisors need to sign it before it can be issued? Super curious! 🤔",information,https://its.sinica.edu.tw/pages/1702,Information Service Desk 02-2789-8855,"OK! According to the text, if colleagues at the Academia Sinica headquarters want to apply for personal computer software, hardware and peripheral equipment suitable for business needs, they can apply to the Information Service Office. They need to fill in the ""Application Form for the Use of Personal Computer Software, Hardware and Peripheral Equipment at the Hospital Headquarters"", and after it is signed and approved by the relevant supervisor, it will be verified and distributed by the Information Service Office."
73,Administrative dedicated services-Administrative information services,Loan of information equipment at the hospital headquarters,"oh! So, if colleagues at the Academia Sinica headquarters need to borrow information equipment, where should they go to fill out the loan form? Where can I find this ""borrowing system""? Is it an online reservation? Moreover, if there is an important meeting that requires the use of equipment, can it be arranged in advance? ah? (puzzling tone)",information,https://its.sinica.edu.tw/pages/1702,Information Service Desk 02-2789-8855,"oh! OK! If colleagues from the Academia Sinica headquarters want to borrow information equipment, they only need to go to the ""borrowing system"" to fill out a loan form! This system is only available to colleagues at the Academia Sinica headquarters. It adopts an online reservation system. Colleagues must complete the reservation before 5 pm on the day before borrowing. If important conference equipment is needed, arrangements can also be made in advance! For details, please refer to https://its.sinica.edu.tw/pages/1702. (Daily speaking words"
74,Administrative dedicated services-Administrative information services,Paperless conference system,"oh! So, colleagues at the Academia Sinica headquarters can now use the ""paperless conference system"" to create meetings, send meeting materials, sign in and take roll calls! Moreover, this system is specially designed for colleagues at the Academia Sinica headquarters. You can use it by logging in with an SSO account! However, it should be noted that this system is only available for IP connections within Academia Sinica, and meeting information will be retained for three months. After the expiration date, sensitive meeting information will be automatically deleted, so use it with caution! and,",information,https://its.sinica.edu.tw/pages/3734,Information Service Desk 02-2789-8855,"oh! Colleagues at the Academia Sinica headquarters can now use the ""paperless conference system"" to create meetings, send meeting materials, sign in and take roll call! This system is specially designed for colleagues at Academia Sinica headquarters. You can use it by logging in with your SSO account! Moreover, this system is only available for IP connection within the Academia Sinica, so it must be used within the hospital. Moreover, this system will retain meeting information for three months, and the sensitive meeting information will be automatically deleted after the expiration date, so you need to"
75,Administrative dedicated services-Internet information,Instructions for network troubleshooting and repair services,"good! The following are questions based on the ""Network Failure Checking and Repair Service Instructions"":",information,https://its.sinica.edu.tw/pages/1705,Information Service Desk 02-2789-8855,"good! Based on the questions raised in the ""Internet Failure Checking and Repair Service Instructions"", I will answer the following:

The Information Service Office of Academia Sinica cooperates with the information rooms of various units to provide network application support and troubleshooting services. This means that the Information Service Office of Academia Sinica cooperates with the information rooms of various units to work together to provide network application support and eliminate obstacles."
76,Administrative dedicated services-Internet information,Instructions for network troubleshooting and repair services,What should I do if I suddenly encounter network connection problems at work today and cannot connect to the company's internal network and servers? (?),information,https://its.sinica.edu.tw/pages/1705,Information Service Desk 02-2789-8855,"What should I do if I suddenly encounter network connection problems at work today and cannot connect to the company's internal network and servers? (?)

answer:

If you encounter network connection problems at work and cannot connect to the company's internal network and servers, you can try the following methods first:

1. Contact the information room: The Information Service Office of Academia Sinica cooperates with the information rooms of various units to provide network application support and troubleshooting services. If you cannot connect to the company's intranet and server, you can contact"
77,Administrative dedicated services-Internet information,Regional network planning and construction,"OK, here are some questions that could be used to conclude the service description:",information,https://its.sinica.edu.tw/pages/1706,Information Service Desk 02-2789-8855,"OK, here are some answers that could conclude the service description:

1. What is the scope of the service?
	* The service includes the planning, design, and implementation of network infrastructure for the Academia Sinica's buildings.
	* The service covers the installation of network equipment, the replacement of old networks, and the migration of network services.
	* The service also includes the provision of network connectivity for the Academia Sinica's residential buildings"
78,Administrative dedicated services-Internet information,Regional network planning and construction,Does the {Regional Network Planning and Construction} service include providing network equipment for new buildings?,information,https://its.sinica.edu.tw/pages/1706,Information Service Desk 02-2789-8855,"Depending on your daily speaking tone, you can use ""yes"" or ""good"" when answering questions. Therefore, the answer to this question is: ""Yes, regional network planning and construction services include the provision of network equipment for new buildings."""
79,Administrative dedicated services-Internet information,Regional network planning and construction,Can the service provide network replacement and migration services for existing buildings?,information,https://its.sinica.edu.tw/pages/1706,Information Service Desk 02-2789-8855,"Of course! Our service includes network replacement and migration services for existing buildings. We can help with the planning and installation of network infrastructure, as well as the migration of existing networks to new systems. Our team will work closely with you to ensure a seamless transition."
80,Administrative dedicated services-Internet information,Regional network planning and construction,"Does the service include providing and maintaining the network infrastructure for the Institute's administrative buildings, including the main building, branch offices, and residential areas?",information,https://its.sinica.edu.tw/pages/1706,Information Service Desk 02-2789-8855,"OK! According to the above text description, when I answer your question, I use the tone of everyday speech. According to the text description, Academia Sinica provides services such as network equipment cabling planning, construction, replacement, migration, network cabling and maintenance, covering the institute's headquarters and administrative buildings, student dormitories, activity centers, etc. Therefore, the answer is yes!"
81,Administrative dedicated services-Internet information,Regional network planning and construction,Can the service provide internet connect,information,https://its.sinica.edu.tw/pages/1706,Information Service Desk 02-2789-8855,"OK! Based on the above text description, I can answer your question. Yes, Academia Sinica provides network equipment cabling planning and construction, network migration and change services, as well as network cabling and maintenance at the institute's headquarters and dormitories. Therefore, network connection services can be provided."
82,Administrative dedicated services-Internet information,Mail server centralized filtering service,"oh! So, here comes the problem!",information,https://its.sinica.edu.tw/pages/1707,Information Service Desk 02-2789-8855,oh! ah! OK! Academia Sinica provides an email server with centralized virus and spam filtering services!
83,Administrative dedicated services-Internet information,Mail server centralized filtering service,"If each institute (department) or center of Academia Sinica uses its own email server, can I use the {Email Server Centralized Filtering Service}?",information,https://its.sinica.edu.tw/pages/1707,Information Service Desk 02-2789-8855,"According to the tone of daily conversation, if each institute (department) or center of Academia Sinica uses its own email server, you can use ""Of course"".

reason:

Because ""Academia Sinica's various institutes (divisions) and centers"" is the name of the unit, using the word ""self"" means that it is the unit to which you belong, so you can use ""your own email server"".

In addition, ""Mail Server Centralized Filtering Service"" is one of the services provided by Academia Sinica, so if"
84,Administrative dedicated services-Internet information,Mail server centralized filtering service,Um? suspect? Still doubtful? (laugh),information,https://its.sinica.edu.tw/pages/1707,Information Service Desk 02-2789-8855,"Um? suspect? Still doubtful? (laugh)

Answer: OK! You have to be careful now! Academia Sinica provides email servers with centralized virus and spam filtering services, which is great! When I send and receive letters in the future, I no longer have to worry about being flooded by viruses or spam! What a great experience! (laugh)"
85,Administrative dedicated services-Internet information,Mail server centralized filtering service,"If so, that’s great! In this way, you can save a lot of time and energy in dealing with spam and virus emails, and you can concentrate on research!",information,https://its.sinica.edu.tw/pages/1707,Information Service Desk 02-2789-8855,"Hmm...if that's the case, that would be great! This way you can save a lot of time and energy dealing with spam and virus emails, and focus on your research!"
86,Administrative dedicated services-Internet information,Mail server centralized filtering service,"However, if each institute (division) or center handles it on its own, wouldn’t it cost a lot more money?",information,https://its.sinica.edu.tw/pages/1707,Information Service Desk 02-2789-8855,"Well, if each office (division) or center handles it on its own, it will indeed cause a lot of trouble. However, if you entrust a professional agency to handle it, you can save a lot of trouble. After all, professional organizations have dedicated personnel and equipment that can filter viruses and spam more efficiently. Therefore, it is easier to entrust a professional agency to handle it."
87,Administrative dedicated services-Library information,Our library automation system,good! The following are questions asked in everyday conversational tone based on the services provided and service descriptions:,information,https://its.sinica.edu.tw/pages/1720,Information Service Desk 02-2789-8855,"good! Based on the service items and service descriptions of the Academia Sinica Library Automation System, the questions I raised are as follows:

1. Librarians in Academia Sinica can use the library automation system to handle library-related business. What kind of business can be handled using this system?
2. Before obtaining the required operating permissions, librarians must carefully read the system manual. What information does the manual contain?
3. How to apply for permission? You need to first connect to the Academia Sinica library service website"
88,Administrative dedicated services-Library information,Our library automation system,"Question: ""Wow! So if the librarian wants to apply for system permissions, what should he do? Do he have to download the application form himself, or can he just tell the Information Office directly?""",information,https://its.sinica.edu.tw/pages/1720,Information Service Desk 02-2789-8855,"OK! If a librarian wants to apply for system permissions, it is actually very simple. He only needs to go to the librarian communication area of ​​the library automation system web page and download the system permission application form. After filling it out, it will be signed and confirmed by the unit supervisor and permission reviewer. Send it to the Information Office via email. There is no need to go to the Information Office to register, you can just complete the application procedure online."
89,Administrative dedicated services-Library information,Book-related electronic database construction platform services,"oh! So, if I want to build a new database in the book-related electronic database building platform service, what should I do?",information,https://its.sinica.edu.tw/pages/1721,Information Service Desk 02-2789-8855,"oh! If I want to build a new database on the server equipment provided by the Information Service Office, I should first hold a consultation meeting with the Information Service Office to explain the purpose of the database, data volume and construction environment specifications, and provide relevant Demand and schedule and other relevant information. Then, I sent the filled-in application form to the Information Services Office for processing after it was signed by the Information Services Office.

In terms of coordination and processing of platform and database construction/update, I should fill in the information 5 working days in advance."
90,Administrative dedicated services-Library information,Book-related electronic database construction platform services,"ah? Do I need to fill out the information desk service inquiry form before the working day and inform them that I want to build a new database? Or do you need to provide more information, such as the purpose of the database, the size of the data, the specifications of the construction environment, etc.?",information,https://its.sinica.edu.tw/pages/1721,Information Service Desk 02-2789-8855,"根據文字說明，要申請使用資訊處提供的伺服器設備，首先需與資訊服務處召開諮詢會議，說明資料庫的用途、資料量大小、建置環境規格，並提供相關的需求和時程等相關information. After that, fill out the Information Office Service Inquiry Form, informing you that you want to build a new database, and explain the purpose of the database, the size of the data, the construction environment specifications and other information. Therefore, the answer is that the information desk service inquiry form needs to be filled out before working days."
91,Administrative dedicated services-Library information,Book-related electronic database construction platform services,"oh! Moreover, if I want to build a new database on the platform, I need to hold a consultation with the Information Services Office first",information,https://its.sinica.edu.tw/pages/1721,Information Service Desk 02-2789-8855,"oh!如果我要在平台上建置新的資料庫，我還需要先與資訊服務處召開諮詢會，討論資料庫的用途、資料量大小和建置環境規格，並提供相關的需求和時程等相關information. Then, I sent the filled-in application form to the Information Services Office for processing after it was signed by the Information Services Office.

oh! For coordination matters such as platform and database construction/update, please fill in the information service contact form 5 working days in advance."
92,Administrative Special Services-Information Security Zone,Information security notification process,"Okay, let’s take a look at the information security notification flow chart! If a security incident occurs in each unit of Academia Sinica, what is the reporting process? (Laughing in confusion) According to the official website (https://its.sinica.edu.tw/posts/119676), when a security incident occurs in each unit of Academia Sinica, please refer to the reporting flow chart, wow! There is actually such a mechanism. The information security team of the Information Service Department can grasp the situation of the incident in real time. (Surprised) Isn’t it?",information,https://its.sinica.edu.tw/posts/119676,Information Service Desk 02-2789-8855,"Okay, let’s take a look at the information security notification flow chart! According to the official website of Academia Sinica (https://its.sinica.edu.tw/posts/119676), if an information security incident occurs in each unit of Academia Sinica, please refer to the reporting flow chart. We know that first, the information security team of the Notification Information Service Department will immediately After understanding the incident status, the information security team will handle it according to the type of incident. Through these notification and processing mechanisms, we can effectively prevent the incident from expanding and causing impact. ("
93,Administrative Special Services-Information Security Zone,Early warning notification,"Okay, here are the questions ending with a question mark based on the service items and service descriptions, using everyday speaking tone:",information,https://its.sinica.edu.tw/pages/1742,Information Service Desk 02-2789-8855,"good! According to the text description, the Information Service Office of Academia Sinica plans to build an information security incident management platform by importing information security equipment logs to assist each institute/center in promoting information security maintenance operations. This platform will screen a large amount of information security incident data, provide each institute/center with real-time detection of the occurrence of information security incidents, and send alerts. The reporting method adopts the hospital’s Redmine information security incident management platform. For details, please refer to https://its.sinica.edu.tw/pages/174"
94,Administrative Special Services-Information Security Zone,Early warning notification,Question What information security incident data will be screened by the Information Security Incident Management Platform (SIEM)?,information,https://its.sinica.edu.tw/pages/1742,Information Service Desk 02-2789-8855,"According to the text description, the information security incident management platform (SIEM) will screen relevant information security incident data from the existing structure and procedures of the information service office. Specifically, SIEM will screen a large amount of information security incident data, provide each institute/center with real-time detection of the occurrence of information security incidents, and send alerts. Therefore, the information security incident data that SIEM will screen should include the following:

1. Information about information security incidents in the existing structure and procedures of the Information Service Office"
95,Administrative Special Services-Information Security Zone,Early warning notification,Question: What can security personnel do immediately when receiving an alert of a security incident?,information,https://its.sinica.edu.tw/pages/1742,Information Service Desk 02-2789-8855,"According to the text, when an information security incident alert is issued, there are two things that security personnel can do immediately:

1. Screen a large amount of information security incident data: Academia Sinica Information Service Office plans to build an information security incident management platform by importing information security equipment logs to screen a large amount of information security incident data and provide each institute/center with real-time detection of the occurrence of information security incidents.
2. Handle information security incidents: Once an incident occurs, it can be handled immediately for information security personnel to analyze and handle subsequent incidents."
96,Administrative Special Services-Information Security Zone,Early warning notification,Question: How is the Redmine security incident management platform used as a notification method?,information,https://its.sinica.edu.tw/pages/1742,Information Service Desk 02-2789-8855,"According to the text description, the Information Service Office of Academia Sinica plans to use the Redmine Information Security Incident Management Platform as a notification method. This platform is an information security incident management platform used internally by Academia Sinica. It has been built and has been used. Therefore, when an information security incident occurs, it can be reported through this platform for information security personnel to analyze and handle the subsequent incident."
97,Administrative Special Services-Information Security Zone,Early warning notification,Is there anyone who can refer to this question for more details?,information,https://its.sinica.edu.tw/pages/1742,Information Service Desk 02-2789-8855,"According to the text description, the Information Service Office of Academia Sinica plans to build an Information Security Event Management (SIEM) platform by importing information security equipment logs to assist various institutes/centers in promoting information security maintenance operations. This platform will be based on the existing structure and rules of the Information Service Office to screen a large amount of information security incident data, provide each institute/center with real-time detection of the occurrence of information security incidents, and send notifications and alerts.

For detailed application and notification methods, please refer to https://its."
98,Administrative Special Services-Information Security Zone,Source code detection,"oh! Well, the ""source code detection"" service provided by the Information Service Office of Academia Sinica basically analyzes the source code content and compares the known vulnerability characteristics to find out the code locations that may have security issues and provide patching suggestions so that Developers can improve as soon as possible to ensure information security!",information,https://its.sinica.edu.tw/posts/119687,Information Service Desk 02-2789-8855,"correct! The ""Source Code Detection"" service provided by Academia Sinica's Information Service Office analyzes source code content, compares known vulnerability characteristics, identifies code locations that may have security issues, and provides patching recommendations to ensure information security. This service has nothing to do with particles, but answers questions directly."
99,Administrative Special Services-Information Security Zone,Source code detection,"Ah, you know what? The source code detection tool they use is Checkmarx. If you need it, you can apply for free use at the Electronic Service Desk of the Information Office! It’s so cool!",information,https://its.sinica.edu.tw/posts/119687,Information Service Desk 02-2789-8855,"Ah, well, I know! They use Checkmarx. If I need it, I can apply for free use at the Electronic Service Desk of the Information Office! How cool!"
100,Administrative Special Services-Information Security Zone,Host detection,"Okay, let me ask a few questions ending with a question mark based on the service items and service descriptions provided, using a daily tone of voice:",information,https://its.sinica.edu.tw/posts/119689,Information Service Desk 02-2789-8855,"good! Based on the service items and service descriptions provided by the Information Office, I put forward a few questions in daily conversation:

1. The host vulnerability detection tool used by Academia Sinica Information Office is Nexpose's Rapid7. This software can systematically detect host vulnerabilities and is regularly updated to assist the unit in assessing and managing various vulnerabilities and threats, thereby strengthening its security. need. What weaknesses can this tool detect?
2. Information Office, Academia Sinica"
101,Administrative Special Services-Information Security Zone,Host detection,"do you know? The Information Service Office of Academia Sinica provides free host detection services, which can help organizations evaluate and manage various weaknesses and threats, thereby strengthening security requirements. (?)",information,https://its.sinica.edu.tw/posts/119689,Information Service Desk 02-2789-8855,"Yes, according to the text of the Information Service Office of Academia Sinica, they provide free host detection services, which can help organizations evaluate and manage various weaknesses and threats, thereby strengthening security requirements. This service is provided free of charge, and units can apply at the electronic service desk of Academia Sinica."
102,Administrative Special Services-Information Security Zone,Host detection,"do you know? The host vulnerability detection tool used by Academia Sinica's Information Services Office is Nexpose's Rapid7, which can",information,https://its.sinica.edu.tw/posts/119689,Information Service Desk 02-2789-8855,"Yes, the host vulnerability detection tool used by Academia Sinica's Information Service Office is Nexpose's Rapid7. It can systematically detect host vulnerabilities and will be updated regularly to help organizations assess and manage various vulnerabilities and threats, thereby strengthening their security requirements."
103,Administrative Special Services-Information Security Zone,Hospital-wide host vulnerability scanning service platform,"oh! So, I heard that there is this ""hospital-wide host vulnerability scanning service platform"" (Tenable Security Center), but what exactly is it? Can you share it with me? 🤔",information,https://its.sinica.edu.tw/pages/3608,Information Service Desk 02-2789-8855,"oh! OK! This ""Hospital-wide Host Vulnerability Scanning Service Platform"" (Tenable Security Center) is provided to us by the Information Service Office! It can systematically detect and manage host vulnerabilities, allowing us to evaluate and manage various host vulnerabilities and threats. It is very convenient! For details, please refer to: https://its.sinica.edu.tw/pages/3608. 😊"
104,Administrative Special Services-Information Security Zone,Hospital-wide host vulnerability scanning service platform,"Wow! I heard that this platform can ""systematically"" detect and manage host vulnerabilities... That should be very powerful! Can you tell me more details? 😅",information,https://its.sinica.edu.tw/pages/3608,Information Service Desk 02-2789-8855,"OK! This platform is called Tenable Security Center, and it provides a systematic way to detect and manage host vulnerabilities. It can assist each center to assess and manage various host vulnerabilities and threats, and has detailed service instructions for reference. You can refer to https://its.sinica.edu.tw/pages/3608.

Tone: everyday speech

Particle: None"
105,Administrative Special Services-Information Security Zone,Hospital-wide host vulnerability scanning service platform,"ah? ! I heard it can be ""effective""",information,https://its.sinica.edu.tw/pages/3608,Information Service Desk 02-2789-8855,"ah! I heard it can be ""effective"". According to the host vulnerability scanning service platform (Tenable Security Center) provided by the Information Services Department, the platform can detect and manage host vulnerabilities in a systematic manner, effectively assisting each center in assessing and managing various host vulnerabilities and threats. For detailed service description, please refer to: https://its.sinica.edu.tw/pages/3608."
106,Administrative Special Services-Information Security Zone,Web page vulnerability scanning,"oh! So, if I were a website administrator, I would like to know, if I want to apply for the ""Web Page Vulnerability Scanning"" service, what can I do? What information do I need to provide to Academia Sinica Information Services? Do I need to fill out the service inquiry form? How long do I need to wait until I receive a notification? What information and advice will they provide me? So curious! 🤔",information,https://its.sinica.edu.tw/posts/119688,Information Service Desk 02-2789-8855,"oh! If you want to apply for the ""Web Page Vulnerability Scanning"" service, first of all, you only need to go to the electronic help desk of the Information Service Office (https://8855.sinica.edu.tw) to fill out the service inquiry form! This form will ask you to provide information on several items:

1. Scan target name: You need to provide the name of the web page to be scanned.
2. IP: You need to provide the IP address of the web page you want to scan.
3. URL: You need"
107,Services shared by the whole hospital-Information Security Zone,Information security policy introduction,The following questions are asked in everyday conversational tone:,information,https://www.sinica.edu.tw/ch/articles/133,Information Service Desk 02-2789-8855,"When answering the question, please avoid using particles and answer the question directly.

Question 1: In Academia Sinica’s information security and personal information protection policies and regulations, which matters fall within the scope of the Chief Information Security Officer?

Answer: According to Academia Sinica’s information security and personal information protection policies and regulations, the information security chief is responsible for all the information security affairs of the institute. The information security chief is appointed by the vice president or secretary-general. Review by the Data Protection Committee"
108,Services shared by the whole hospital-Information Security Zone,Information security policy introduction,What is Academia Sinica’s information security policy? Why develop an information security policy?,information,https://www.sinica.edu.tw/ch/articles/133,Information Service Desk 02-2789-8855,"Academia Sinica's information security policy is the ""Academia Sinica Information Security and Personal Information Protection Policy and Standards"", which aims to ensure the security of information assets, personal information and information, and to protect the normal operation of research, government affairs and business. In order to reduce the damage caused by information security incidents, relevant notification and handling procedures have been formulated."
109,Services shared by the whole hospital-Information Security Zone,Information security policy introduction,How is Academia Sinica’s information security policy formulated? Who was involved in formulating it?,information,https://www.sinica.edu.tw/ch/articles/133,Information Service Desk 02-2789-8855,"According to the text, the information security policy of Academia Sinica is jointly formulated by the Information Security Chief, Information Security and Personal Information Protection Committee, Information Security Directors of each unit, Information Security Audit Team, Information Service Department and other units. Among them, the Information Security Chief is held by the vice president or secretary-general, and is in charge of information security affairs of the entire institute; the Information Security and Personal Information Protection Committee is composed of experts, scholars, and representatives of relevant units, and is responsible for reviewing information security and personal information protection. matter. In addition, each unit"
